Model,Human Name,Provider,Elo,Win Rate,Wins,Games,Bluff Success Rate,Lie Detection Precision,Lie Detection Recall,Lie Detection F1,Average Final Bid,Bid Optimality,Adaptation Score,Rule Adherence Rate,Avg API Response Time,Avg Rounds per Game,Early Game Wins,Mid Game Wins,Long Game Wins
deepseek/deepseek-r1-distill-llama-70b,Rachel,deepseek,986.723864535874,0.0,0,18,2.513227513227513,0.0,0.0,0.0,0.5802469135802469,5.555555555555555,0.0,0.29239766081871343,3.386434065854108,2.9444444444444446,0,0,0
mistralai/pixtral-12b,Michael,mistralai,984.0,0.0,0,22,1.9480519480519478,5.681818181818182,2.121212121212121,3.084415584415584,0.5974025974025974,4.370629370629371,9.090909090909092,3.5994869328202657,0.9006592084800225,2.4545454545454546,0,0,0
mistralai/mistral-nemo,Brian,mistralai,986.723864535874,0.0,0,17,4.117647058823529,11.764705882352942,6.050420168067227,6.209150326797386,1.3470588235294116,12.232995762407526,5.882352941176471,9.08212771792246,3.5208260673606815,6.117647058823529,0,0,0
google/gemini-2.5-flash-preview,Laura,google,986.723864535874,0.0,0,34,4.044117647058823,4.6568627450980395,2.785204991087344,3.2843137254901964,0.2908496732026144,6.419234360410831,0.0,8.257713248638838,1.1629399508247715,2.323529411764706,0,0,0
meta-llama/llama-4-scout,James,meta-llama,985.4358728782763,0.0,0,23,2.1739130434782608,1.4492753623188404,2.1739130434782608,1.7391304347826086,0.21739130434782608,1.0869565217391304,0.0,3.864734299516908,0.6601980055011989,1.2173913043478262,0,0,0
openai/gpt-4o-mini,David,openai,986.723864535874,0.0,0,17,0.0,6.033182503770739,3.8562091503267975,4.341736694677872,0.7647058823529411,6.517379679144384,0.0,7.497116493656286,1.8515918578268586,3.176470588235294,0,0,0
openai/gpt-4o-mini-2024-07-18,John,openai,984.736306793522,0.0,0,20,2.2222222222222223,6.0,6.666666666666666,4.166666666666667,0.40499999999999997,8.69218500797448,10.0,9.211309523809524,2.2404828990499177,3.9,0,0,0
mistralai/mistral-saba,Daniel,mistralai,984.736306793522,0.0,0,21,0.0,1.3605442176870748,1.587301587301587,1.465201465201465,0.0,1.4285714285714286,0.0,2.2675736961451243,0.8012791499889718,1.3333333333333333,0,0,0
mistralai/mistral-small,Reese Johnson,mistralai,986.723864535874,0.0,0,18,0.0,2.7777777777777777,2.314814814814815,2.525252525252525,0.0,2.4691358024691357,5.555555555555555,3.3333333333333335,0.6908933367484655,1.6111111111111112,0,0,0
mistralai/codestral-2501,Nicole,mistralai,986.0982942088476,0.0,0,21,1.587301587301587,2.380952380952381,0.7936507936507935,1.1904761904761905,0.7880952380952382,3.3882783882783887,0.0,11.574675324675324,2.805254932623061,3.857142857142857,0,0,0
cohere/command-r-03-2024,Michael,cohere,986.0982942088476,0.0,0,17,0.0,5.882352941176471,1.96078431372549,2.9411764705882355,0.7176470588235294,7.352941176470588,0.0,4.643962848297214,1.490602929239392,3.1176470588235294,0,0,0
deepseek/deepseek-r1,Matthew,deepseek,984.736306793522,0.0,0,22,2.272727272727273,8.446969696969695,9.74025974025974,9.03269144648455,0.42045454545454547,6.832529843893481,4.545454545454546,9.216836294635156,3.1000597276164985,3.8181818181818183,0,0,0
