Model,Human Name,Provider,Elo,Win Rate,Wins,Games,Bluff Success Rate,Lie Detection Precision,Lie Detection Recall,Lie Detection F1,Average Final Bid,Bid Optimality,Adaptation Score,Rule Adherence Rate,Avg API Response Time,Avg Rounds per Game,Early Game Wins,Mid Game Wins,Long Game Wins
meta-llama/llama-4-maverick:free,Matthew,meta-llama,1016.0,60.0,3,5,4.0,95.0,74.57142857142858,80.57142857142857,4.4,25.333333333333332,0.0,9.835483318338985,4.717540278169844,8.2,3,0,0
meta-llama/llama-4-scout:free,Laura,meta-llama,984.0,40.0,2,5,5.0,92.0,63.71428571428571,70.40293040293041,6.443333333333333,36.85353535353535,0.0,10.144653943359398,3.715776119323878,8.2,2,0,0
