Model,Human Name,Provider,Elo,Win Rate,Wins,Games,Bluff Success Rate,Lie Detection Precision,Lie Detection Recall,Lie Detection F1,Average Final Bid,Bid Optimality,Adaptation Score,Rule Adherence Rate,Avg API Response Time,Avg Rounds per Game,Early Game Wins,Mid Game Wins,Long Game Wins
meta-llama/llama-4-maverick:free,Emily,meta-llama,984.0,50.0,1,2,26.666666666666664,75.0,60.0,64.28571428571429,3.85,66.55844155844156,50.0,44.64285714285714,3.6034648550021187,6.5,1,0,0
meta-llama/llama-4-scout:free,David,meta-llama,1016.0,50.0,1,2,0.0,66.66666666666666,66.66666666666666,66.66666666666666,4.666666666666667,32.72727272727273,100.0,38.19628647214854,3.192422166084632,6.5,1,0,0
